5849.475938, 5849.475938, 5849.475938, 5849.475938, 5849.475938, 5849.475938, 5130.305501, 5130.305501, 5130.305501, 5130.305501, 1074.321920, 1074.321920, 1074.321920, 1074.321920, 1074.321920, 1074.321920, 1074.321920, 1074.321920, 1074.321920, 1074.321920, 1074.321920, -2157.508729, -5324.396663, -5324.396663, -5324.396663, -5324.396663, -5324.396663, -5324.396663, -5324.396663, -6807.837397, -6807.837397, -6807.837397, -6807.837397, -6807.837397, -11803.623216, -11803.623216, -11803.623216, -50744.570966, -50744.570966, -50744.570966, -50744.570966, -50744.570966, -50744.570966, -50744.570966, -50744.570966, -50744.570966, -50744.570966, -50744.570966, -50744.570966, -50744.570966, -50744.570966, -50744.570966, -66143.188403, -66143.188403, -66143.188403, -66143.188403, -66143.188403, -66143.188403, -66143.188403, -74091.337668, -74091.337668, -74091.337668, -74091.337668, -80128.252274, -80128.252274, -80128.252274, -80128.252274, -80128.252274, -80128.252274, -80128.252274, -92666.050024, -92666.050024, -92666.050024, -105757.835391, -105757.835391, -105757.835391, -105757.835391, -105757.835391, -105757.835391, -105757.835391, -105757.835391, -163941.620711, -163941.620711, -163941.620711, -163941.620711, -163941.620711, -163941.620711, -163941.620711, -163941.620711, -163941.620711, -163941.620711, -180072.236156, -180072.236156, -180072.236156, -215930.907161, -215930.907161, -215930.907161, -215930.907161, -215930.907161, -215930.907161, 
15518.522232, 15686.532413, 16923.479050, 17593.521032, 18176.734674, 18176.734674, 18176.734674, 18176.734674, 21455.878973, 21455.878973, 21455.878973, 21455.878973, 24088.304934, 24088.304934, 24088.304934, 24088.304934, 24088.304934, 24088.304934, 24088.304934, 24088.304934, 26859.895591, 26859.895591, 26859.895591, 26992.345080, 26992.345080, 26992.345080, 26992.345080, 26992.345080, 26992.345080, 26992.345080, 26992.345080, 26992.345080, 38318.530643, 38318.530643, 38318.530643, 73810.818046, 79021.482409, 79021.482409, 79021.482409, 79021.482409, 79021.482409, 79021.482409, 79021.482409, 79021.482409, 79021.482409, 79021.482409, 79021.482409, 79021.482409, 79021.482409, 79021.482409, 79021.482409, 82072.817386, 82072.817386, 82072.817386, 82072.817386, 82072.817386, 82072.817386, 82072.817386, 82072.817386, 82072.817386, 82072.817386, 82072.817386, 85638.722640, 85638.722640, 85638.722640, 85638.722640, 130512.372785, 130512.372785, 130512.372785, 155289.430183, 155289.430183, 155289.430183, 155289.430183, 155289.430183, 155289.430183, 155289.430183, 155289.430183, 155289.430183, 155289.430183, 155289.430183, 155289.430183, 155289.430183, 155289.430183, 155289.430183, 155289.430183, 155289.430183, 155289.430183, 155289.430183, 155289.430183, 155289.430183, 155289.430183, 155289.430183, 183872.043254, 183872.043254, 183872.043254, 183872.043254, 246306.871034, 246306.871034, 258391.624484, 258391.624484, 

Experiment for 0 took, 4260.000000, Counter, 10000
65094.871627, 65094.871627, 65094.871627, 65094.871627, 65094.871627, 65094.871627, 65094.871627, 65094.871627, 65094.871627, 65094.871627, 65094.871627, 65094.871627, 65094.871627, 65094.871627, 65094.871627, 65094.871627, 65094.871627, 65094.871627, 65094.871627, 65094.871627, 55692.412069, 31408.734816, 21706.483321, 20092.462663, 20092.462663, 20092.462663, 20092.462663, 20092.462663, 20092.462663, 20092.462663, 20092.462663, 20092.462663, 20092.462663, 18919.677251, 15708.402905, 12946.915422, 10723.649764, 8415.779087, 6672.122941, 5425.754564, 4413.554640, 3611.328057, 3078.852018, 2654.819267, 2374.450593, 2128.350694, 1935.207907, 1787.826020, 1681.364142, 1609.442382, 1563.547156, 1534.301655, 1515.731424, 1503.998841, 1496.631049, 1492.035496, 1489.189853, 1487.441150, 1486.374953, 1485.730093, 1485.343244, 1485.113094, 1484.977313, 1484.897885, 1484.851817, 1484.825329, 1484.810230, 1484.801700, 1484.796923, 1484.794271, 1484.792813, 1484.792018, 1484.791589, 1484.791360, 1484.791238, 1484.791174, 1484.791141, 1484.791124, 1484.791115, 1484.791111, 1484.791109, 1484.791107, 1484.791107, 1484.791107, 1484.791107, 1484.791106, 1484.791106, 1484.791106, 1484.791106, 1484.791106, 1484.791106, 1484.791106, 1484.791106, 1484.791106, 1484.791106, 1484.791106, 1484.791106, 1484.791106, 1484.791106, 1484.791106, 
202655.207460, 366642.214494, 487303.828876, 595411.646333, 854664.937416, 877117.145717, 1276312.522840, 1381597.208871, 1589643.552042, 1661079.359167, 1704979.053662, 1836524.883205, 1907173.461501, 2083440.590047, 2374600.126440, 2798931.303123, 78775141.010577, 81543114.146891, 84160051.165355, 86839099.947773, 95300680.897870, 107095347.902937, 121792115.780055, 124063697.901109, 136898970.266405, 147775088.926588, 155441777.759675, 166619773.026129, 169841663.830740, 176879211.161389, 181583029.467569, 185310343.958216, 188437569.302050, 194859597.306924, 197336348.658293, 212986445.143043, 213509252.866307, 238010464.724080, 250546737.720890, 267906115.313501, 320397582.007672, 328663029.991666, 330507116.408722, 332096393.961285, 346210958.108829, 368334301.041269, 411229634.981154, 32850826306.434769, 34583848012.839096, 35627391034.744186, 35948767207.205887, 36872172850.582451, 38599202259.019554, 41404157031.297714, 45002757734.168846, 45042860672.363899, 46301386757.634865, 47113405331.191856, 50515846455.602043, 50604967149.052544, 51882716344.056267, 60904344775.777962, 61314979218.576096, 63106541220.419266, 66194816731.339722, 77947731969.538544, 80362315985.554810, 86093099907.569702, 88076687734.484695, 88683920774.253128, 97822560506.915680, 101949245928.272630, 103061269504.309830, 105833782221.943330, 105901213345.976260, 108973116191.656910, 114040821015.174390, 120687413485.416760, 137427759717.414790, 165725725130.003360, 171113697018.050750, 188072305419.862400, 197062685687.624300, 211363787441.843990, 225869410773.157870, 235137722899.181490, 235769114082.620610, 256777424210.478880, 285475399084.524480, 295606700802.731320, 307633315356.166140, 309916992122.927250, 320147925832.356870, 347942673351.958070, 360209417569.911680, 366718153799.207580, 370123682241.232670, 395185972759.003480, 455083960604.976810, 538945768133.318240, 

Experiment for 1 took, 4245.000000, Counter, 10000
24156927805.531231, 24156927805.531231, 24156927805.531231, 24156927805.531231, 24156927805.531231, 24156927805.531231, 24156927805.531231, 24156927805.531231, 24156927805.531231, 24156927805.531231, 24156927805.531231, 24156927805.531231, 24156927805.531231, 24156927805.531231, 24156927805.531231, 24156927805.531231, 24156927805.531231, 24156927805.531231, 24156927805.531231, 24156927805.531231, 9638124471.910240, 7514151754.893191, 7514151754.893191, 7514151754.893191, 7514151754.893191, 7514151754.893191, 7514151754.893191, 7514151754.893191, 7514151754.893191, 7514151754.893191, 7514151754.893191, 6346934070.304084, 2680434605.928232, 1049019595.166326, 372095961.885754, 116302381.075855, 32583897.742089, 8170251.206886, 2906087.370724, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 2643346.905166, 
535877195358.468200, 1822072577836.071500, 4332539002529.403800, 5045240858295.325200, 5045240858295.325200, 5045240858295.325200, 10604490418436.199000, 10935849462312.721000, 11716406830428.533000, 12529093735827.178000, 12856666515065.588000, 13110860299857.834000, 15875057357607.107000, 16636641483402.494000, 19697513629165.059000, 26424486246832.625000, 28240862473305.367000, 38768452977667.867000, 41480226978317.453000, 56632160172579.930000, 57953946976665.695000, 62418757085955.102000, 51681486458518224.000000, 56162166842147056.000000, 72959689910359648.000000, 73896968098208416.000000, 147423419463363520.000000, 231108164895570430.000000, 246524198927693980.000000, 336202340232995260.000000, 391582605895975230.000000, 405485056845601540.000000, 497313649083113410.000000, 662995629219999490.000000, 698378821793218180.000000, 709905420189251710.000000, 717669774143204990.000000, 727616754278219900.000000, 736763457201724420.000000, 833415138147296900.000000, 873344169044659200.000000, 968089378954028160.000000, 1093019006624476300.000000, 1175154851544491300.000000, 1200051239894640600.000000, 1256421652936794100.000000, 2189713641910790900.000000, 2411657180608233500.000000, 2535311592676261900.000000, 6800534170637380600.000000, 7637768886355716100.000000, 8621086431916417000.000000, 9694987324450039800.000000, 10184791544830151000.000000, 10821750448439570000.000000, 11956646517137308000.000000, 14880861784742121000.000000, 15405207129636895000.000000, 16879278044276558000.000000, 19018281522324926000.000000, 21006586558467330000.000000, 22167881585631908000.000000, 23808173398974075000.000000, 25865161679793738000.000000, 87464531925817180000.000000, 88989878197441020000.000000, 90748313614562869000.000000, 101781308428584450000.000000, 106831037362492750000.000000, 122615894574029730000.000000, 136475284751439300000.000000, 140287294748396960000.000000, 157055125426935010000.000000, 174217652382941220000.000000, 196666552020958970000.000000, 205987946147667310000.000000, 225178769310788490000.000000, 234180469598706010000.000000, 260571290619605880000.000000, 295267730420840400000.000000, 300037178783048790000.000000, 401166531049197010000.000000, 1273631873694933500000.000000, 1369038468711040900000.000000, 1500832633932439600000.000000, 2009891460729273300000.000000, 2432843422360726900000.000000, 2543679133821326900000.000000, 2780708870256691500000.000000, 2840978249341704100000.000000, 3142218480627671900000.000000, 3414208623588492200000.000000, 3625765475071935600000.000000, 3645900943353726400000.000000, 3937440650893767200000.000000, 4252098364067889500000.000000, 4886992616528040400000.000000, 5008970190930940300000.000000, 5443944539547943000000.000000, 5757186028733819000000.000000, 
